date,year_month,year,month,weekday,upi_volume_lakh,upi_value_crore,upi_volume,upi_value_rupees
2022-12-19,2022-12,2022,12,Monday,2502.76,40811.37,250276000.00000003,408113700000.0
2022-12-20,2022-12,2022,12,Tuesday,2496.62,41271.64,249662000.0,412716400000.0
2022-12-21,2022-12,2022,12,Wednesday,2494.94,40183.79,249494000.0,401837900000.0
2022-12-22,2022-12,2022,12,Thursday,2473.99,39160.3,247398999.99999997,391603000000.0
2022-12-23,2022-12,2022,12,Friday,2477.96,38502.18,247796000.0,385021800000.0
2022-12-24,2022-12,2022,12,Saturday,2471.85,36227.07,247185000.0,362270700000.0
2022-12-25,2022-12,2022,12,Sunday,2331.58,28116.81,233158000.0,281168100000.0
2022-12-26,2022-12,2022,12,Monday,2430.6,39846.63,243060000.0,398466300000.0
2022-12-27,2022-12,2022,12,Tuesday,2409.22,38765.65,240921999.99999997,387656500000.0
2022-12-28,2022-12,2022,12,Wednesday,2405.09,38372.59,240509000.0,383725899999.99994
2022-12-29,2022-12,2022,12,Thursday,2446.72,39919.76,244671999.99999997,399197600000.0
2022-12-30,2022-12,2022,12,Friday,2553.91,44912.73,255391000.0,449127300000.00006
2022-12-31,2022-12,2022,12,Saturday,2764.7,46424.52,276470000.0,464245199999.99994
2023-01-01,2023-01,2023,1,Sunday,2577.99,35576.8,257798999.99999997,355768000000.0
2023-01-02,2023-01,2023,1,Monday,2641.16,50488.22,264116000.0,504882200000.0
2023-01-03,2023-01,2023,1,Tuesday,2616.09,47767.96,261609000.0,477679600000.0
2023-01-04,2023-01,2023,1,Wednesday,2664.12,50171.67,266412000.0,501716700000.0
2023-01-05,2023-01,2023,1,Thursday,2680.05,48732.35,268005000.00000003,487323500000.0
2023-01-06,2023-01,2023,1,Friday,2618.33,45665.71,261833000.0,456657100000.0
2023-01-07,2023-01,2023,1,Saturday,2721.27,46858.16,272127000.0,468581600000.00006
2023-01-08,2023-01,2023,1,Sunday,2607.93,36760.43,260792999.99999997,367604300000.0
2023-01-09,2023-01,2023,1,Monday,2683.52,50045.65,268352000.0,500456500000.0
2023-01-10,2023-01,2023,1,Tuesday,2703.84,48440.96,270384000.0,484409600000.0
2023-01-11,2023-01,2023,1,Wednesday,2703.8,46672.56,270380000.0,466725600000.0
2023-01-12,2023-01,2023,1,Thursday,2708.92,45229.12,270892000.0,452291200000.0
2023-01-13,2023-01,2023,1,Friday,2732.44,43782.2,273244000.0,437822000000.0
2023-01-14,2023-01,2023,1,Saturday,2634.47,37799.6,263446999.99999997,377996000000.0
2023-01-15,2023-01,2023,1,Sunday,2420.19,30014.56,242019000.0,300145600000.0
2023-01-16,2023-01,2023,1,Monday,2498.19,40226.62,249819000.0,402266200000.0
2023-01-17,2023-01,2023,1,Tuesday,2490.53,39728.11,249053000.00000003,397281100000.0
2023-01-18,2023-01,2023,1,Wednesday,2578.91,41137.76,257891000.0,411377600000.0
2023-01-19,2023-01,2023,1,Thursday,2545.27,40937.69,254527000.0,409376900000.0
2023-01-20,2023-01,2023,1,Friday,2608.3,41418.89,260830000.00000003,414188900000.0
2023-01-21,2023-01,2023,1,Saturday,2647.35,39750.27,264735000.0,397502699999.99994
2023-01-22,2023-01,2023,1,Sunday,2521.35,31046.89,252135000.0,310468900000.0
2023-01-23,2023-01,2023,1,Monday,2562.8,41835.44,256280000.00000003,418354400000.0
2023-01-24,2023-01,2023,1,Tuesday,2573.81,40626.95,257381000.0,406269500000.0
2023-01-25,2023-01,2023,1,Wednesday,2624.85,42730.7,262485000.0,427307000000.0
2023-01-26,2023-01,2023,1,Thursday,2410.42,31062.8,241042000.0,310628000000.0
2023-01-27,2023-01,2023,1,Friday,2528.8,40158.06,252880000.00000003,401580600000.0
2023-01-28,2023-01,2023,1,Saturday,2468.1,36651.22,246810000.0,366512200000.0
2023-01-29,2023-01,2023,1,Sunday,2425.11,29669.35,242511000.0,296693500000.0
2023-01-30,2023-01,2023,1,Monday,2507.01,44557.68,250701000.00000003,445576800000.0
2023-01-31,2023-01,2023,1,Tuesday,2680.96,53514.4,268096000.0,535144000000.0
2023-02-01,2023-02,2023,2,Wednesday,2889.81,58075.13,288981000.0,580751300000.0
2023-02-02,2023-02,2023,2,Thursday,2804.49,53349.07,280449000.0,533490700000.0
2023-02-03,2023-02,2023,2,Friday,2742.31,48928.42,274231000.0,489284200000.0
2023-02-04,2023-02,2023,2,Saturday,2835.93,50154.95,283593000.0,501549500000.0
2023-02-05,2023-02,2023,2,Sunday,2724.5,39708.7,272450000.0,397087000000.0
2023-02-06,2023-02,2023,2,Monday,2721.49,49382.48,272149000.0,493824800000.00006
2023-02-07,2023-02,2023,2,Tuesday,2802.3,51094.93,280230000.0,510949300000.0
2023-02-08,2023-02,2023,2,Wednesday,2687.85,46745.96,268785000.0,467459600000.0
2023-02-09,2023-02,2023,2,Thursday,2817.1,48838.54,281710000.0,488385400000.0
2023-02-10,2023-02,2023,2,Friday,2705.28,45521.66,270528000.0,455216600000.00006
2023-02-11,2023-02,2023,2,Saturday,2677.98,42389.83,267798000.0,423898300000.0
2023-02-12,2023-02,2023,2,Sunday,2637.52,33672.53,263752000.0,336725300000.0
2023-02-13,2023-02,2023,2,Monday,2613.76,44763.87,261376000.00000003,447638700000.0
2023-02-14,2023-02,2023,2,Tuesday,2738.56,46194.43,273856000.0,461944300000.0
2023-02-15,2023-02,2023,2,Wednesday,2750.19,46219.11,275019000.0,462191100000.0
2023-02-16,2023-02,2023,2,Thursday,2530.37,40478.39,253037000.0,404783900000.0
2023-02-17,2023-02,2023,2,Friday,2725.41,41977.12,272541000.0,419771200000.0
2023-02-18,2023-02,2023,2,Saturday,2604.78,35674.95,260478000.00000003,356749500000.0
2023-02-19,2023-02,2023,2,Sunday,2554.7,31261.7,255469999.99999997,312617000000.0
2023-02-20,2023-02,2023,2,Monday,2693.0,45260.1,269300000.0,452601000000.0
2023-02-21,2023-02,2023,2,Tuesday,2650.99,42897.62,265098999.99999997,428976200000.0
2023-02-22,2023-02,2023,2,Wednesday,2604.64,41562.95,260464000.0,415629500000.0
2023-02-23,2023-02,2023,2,Thursday,2619.62,40906.88,261962000.0,409068800000.0
2023-02-24,2023-02,2023,2,Friday,2619.64,40347.83,261964000.0,403478300000.0
2023-02-25,2023-02,2023,2,Saturday,2606.02,39270.42,260602000.0,392704200000.0
2023-02-26,2023-02,2023,2,Sunday,2535.51,30904.86,253551000.00000003,309048600000.0
2023-02-27,2023-02,2023,2,Monday,2642.94,45348.53,264294000.0,453485300000.0
2023-02-28,2023-02,2023,2,Tuesday,2810.88,54915.62,281088000.0,549156200000.0
2023-03-01,2023-03,2023,3,Wednesday,3012.07,59817.25,301207000.0,598172500000.0
2023-03-02,2023-03,2023,3,Thursday,2813.58,53383.73,281358000.0,533837300000.00006
2023-03-03,2023-03,2023,3,Friday,2941.07,52497.8,294107000.0,524978000000.0
2023-03-04,2023-03,2023,3,Saturday,2985.36,53722.03,298536000.0,537220300000.0
2023-03-05,2023-03,2023,3,Sunday,2870.1,42705.74,287010000.0,427057400000.0
2023-03-06,2023-03,2023,3,Monday,2976.54,55488.96,297654000.0,554889600000.0
2023-03-07,2023-03,2023,3,Tuesday,2781.85,43805.38,278185000.0,438053800000.0
2023-03-08,2023-03,2023,3,Wednesday,2605.6,38788.84,260560000.0,387888399999.99994
2023-03-09,2023-03,2023,3,Thursday,2730.11,45891.88,273011000.0,458918800000.0
2023-03-10,2023-03,2023,3,Friday,2912.25,51625.61,291225000.0,516256100000.0
2023-03-11,2023-03,2023,3,Saturday,2822.42,44702.23,282242000.0,447022300000.00006
2023-03-12,2023-03,2023,3,Sunday,2721.17,35015.26,272117000.0,350152600000.0
2023-03-13,2023-03,2023,3,Monday,2842.08,49324.67,284208000.0,493246700000.0
2023-03-14,2023-03,2023,3,Tuesday,2851.91,48479.42,285191000.0,484794200000.0
2023-03-15,2023-03,2023,3,Wednesday,2853.73,48315.2,285373000.0,483152000000.0
2023-03-16,2023-03,2023,3,Thursday,2798.96,45720.01,279896000.0,457200100000.0
2023-03-17,2023-03,2023,3,Friday,2737.56,41896.47,273756000.0,418964700000.0
2023-03-18,2023-03,2023,3,Saturday,2757.13,41909.31,275713000.0,419093100000.0
2023-03-19,2023-03,2023,3,Sunday,2676.22,33235.82,267621999.99999997,332358200000.0
2023-03-20,2023-03,2023,3,Monday,2764.64,46652.05,276464000.0,466520500000.0
2023-03-21,2023-03,2023,3,Tuesday,2829.32,44602.04,282932000.0,446020400000.0
2023-03-22,2023-03,2023,3,Wednesday,2732.58,39965.47,273258000.0,399654700000.0
2023-03-23,2023-03,2023,3,Thursday,2715.52,42864.52,271552000.0,428645199999.99994
2023-03-24,2023-03,2023,3,Friday,2711.94,42625.03,271194000.0,426250300000.0
2023-03-25,2023-03,2023,3,Saturday,2745.58,41335.82,274558000.0,413358200000.0
2023-03-26,2023-03,2023,3,Sunday,2695.47,32424.0,269547000.0,324240000000.0
2023-03-27,2023-03,2023,3,Monday,2755.29,45897.16,275529000.0,458971600000.00006
2023-03-28,2023-03,2023,3,Tuesday,2759.07,45057.3,275907000.0,450573000000.0
2023-03-29,2023-03,2023,3,Wednesday,2783.0,45843.3,278300000.0,458433000000.0
2023-03-30,2023-03,2023,3,Thursday,2655.43,42465.52,265542999.99999997,424655199999.99994
2023-03-31,2023-03,2023,3,Friday,2678.79,48892.77,267879000.0,488927699999.99994
2023-04-01,2023-04,2023,4,Saturday,3096.22,51067.88,309622000.0,510678800000.0
2023-04-02,2023-04,2023,4,Sunday,2705.9,40107.32,270590000.0,401073200000.0
2023-04-03,2023-04,2023,4,Monday,2912.34,67174.84,291234000.0,671748400000.0
2023-04-04,2023-04,2023,4,Tuesday,3026.28,55131.41,302628000.0,551314100000.0
2023-04-05,2023-04,2023,4,Wednesday,3055.58,55523.66,305558000.0,555236600000.0
2023-04-06,2023-04,2023,4,Thursday,3003.71,53108.05,300371000.0,531080500000.0
2023-04-07,2023-04,2023,4,Friday,2996.84,49096.83,299684000.0,490968300000.0
2023-04-08,2023-04,2023,4,Saturday,3059.59,45972.66,305959000.0,459726600000.00006
2023-04-09,2023-04,2023,4,Sunday,2961.09,38971.53,296109000.0,389715300000.0
2023-04-10,2023-04,2023,4,Monday,3066.42,57032.84,306642000.0,570328400000.0
2023-04-11,2023-04,2023,4,Tuesday,2934.13,51142.19,293413000.0,511421900000.0
2023-04-12,2023-04,2023,4,Wednesday,3173.5,52628.2,317350000.0,526282000000.0
2023-04-13,2023-04,2023,4,Thursday,3025.41,48837.58,302541000.0,488375800000.0
2023-04-14,2023-04,2023,4,Friday,2921.59,41334.68,292159000.0,413346800000.0
2023-04-15,2023-04,2023,4,Saturday,3036.99,45867.37,303699000.0,458673700000.0
2023-04-16,2023-04,2023,4,Sunday,2902.9,35944.36,290290000.0,359443600000.0
2023-04-17,2023-04,2023,4,Monday,2920.98,48059.75,292098000.0,480597500000.0
2023-04-18,2023-04,2023,4,Tuesday,2895.77,45994.08,289577000.0,459940800000.0
2023-04-19,2023-04,2023,4,Wednesday,2951.65,46337.61,295165000.0,463376100000.0
2023-04-20,2023-04,2023,4,Thursday,3015.45,47613.07,301545000.0,476130700000.0
2023-04-21,2023-04,2023,4,Friday,3024.7,46341.28,302470000.0,463412800000.0
2023-04-22,2023-04,2023,4,Saturday,2814.93,37244.28,281493000.0,372442800000.0
2023-04-23,2023-04,2023,4,Sunday,2770.55,32251.65,277055000.0,322516500000.0
2023-04-24,2023-04,2023,4,Monday,2819.19,44918.84,281919000.0,449188399999.99994
2023-04-25,2023-04,2023,4,Tuesday,2811.87,44390.27,281187000.0,443902699999.99994
2023-04-26,2023-04,2023,4,Wednesday,2860.46,44656.69,286046000.0,446566900000.0
2023-04-27,2023-04,2023,4,Thursday,2865.14,44563.42,286514000.0,445634200000.0
2023-04-28,2023-04,2023,4,Friday,2940.58,48699.12,294058000.0,486991200000.0
2023-04-29,2023-04,2023,4,Saturday,3098.5,52690.23,309850000.0,526902300000.00006
2023-04-30,2023-04,2023,4,Sunday,2964.34,42803.02,296434000.0,428030199999.99994
2023-05-01,2023-05,2023,5,Monday,3105.69,56109.02,310569000.0,561090200000.0
2023-05-02,2023-05,2023,5,Tuesday,3096.52,57673.1,309652000.0,576731000000.0
2023-05-03,2023-05,2023,5,Wednesday,3091.21,54740.39,309121000.0,547403900000.0
2023-05-04,2023-05,2023,5,Thursday,3027.83,55434.84,302783000.0,554348400000.0
2023-05-05,2023-05,2023,5,Friday,3127.48,53729.76,312748000.0,537297600000.0
2023-05-06,2023-05,2023,5,Saturday,3196.78,53437.16,319678000.0,534371600000.00006
2023-05-07,2023-05,2023,5,Sunday,3094.33,41902.53,309433000.0,419025300000.0
2023-05-08,2023-05,2023,5,Monday,3103.63,54789.08,310363000.0,547890800000.0
2023-05-09,2023-05,2023,5,Tuesday,3119.73,53279.57,311973000.0,532795700000.0
2023-05-10,2023-05,2023,5,Wednesday,3132.76,52894.17,313276000.0,528941700000.0
2023-05-11,2023-05,2023,5,Thursday,3085.46,50019.11,308546000.0,500191100000.0
2023-05-12,2023-05,2023,5,Friday,3093.81,48240.66,309381000.0,482406600000.00006
2023-05-13,2023-05,2023,5,Saturday,3095.49,44730.46,309549000.0,447304600000.0
2023-05-14,2023-05,2023,5,Sunday,3062.02,37468.83,306202000.0,374688300000.0
2023-05-15,2023-05,2023,5,Monday,3091.12,51693.49,309112000.0,516934900000.0
2023-05-16,2023-05,2023,5,Tuesday,3030.65,48266.02,303065000.0,482660199999.99994
2023-05-17,2023-05,2023,5,Wednesday,2979.02,46493.98,297902000.0,464939800000.00006
2023-05-18,2023-05,2023,5,Thursday,3012.26,46334.97,301226000.0,463349700000.0
2023-05-19,2023-05,2023,5,Friday,3012.85,44503.43,301285000.0,445034300000.0
2023-05-20,2023-05,2023,5,Saturday,3105.32,46688.26,310532000.0,466882600000.0
2023-05-21,2023-05,2023,5,Sunday,2897.62,34744.2,289762000.0,347442000000.0
2023-05-22,2023-05,2023,5,Monday,2904.15,46610.35,290415000.0,466103500000.0
2023-05-23,2023-05,2023,5,Tuesday,2956.97,45016.09,295697000.0,450160899999.99994
2023-05-24,2023-05,2023,5,Wednesday,2990.17,45428.85,299017000.0,454288500000.0
2023-05-25,2023-05,2023,5,Thursday,2899.03,45736.15,289903000.0,457361500000.0
2023-05-26,2023-05,2023,5,Friday,3002.19,44385.37,300219000.0,443853700000.0
2023-05-27,2023-05,2023,5,Saturday,2916.71,41936.74,291671000.0,419367400000.0
2023-05-28,2023-05,2023,5,Sunday,2970.83,33637.03,297083000.0,336370300000.0
2023-05-29,2023-05,2023,5,Monday,2933.76,46315.4,293376000.0,463154000000.0
2023-05-30,2023-05,2023,5,Tuesday,2889.86,47998.33,288986000.0,479983300000.0
2023-05-31,2023-05,2023,5,Wednesday,3126.6,58908.11,312660000.0,589081100000.0
2023-06-01,2023-06,2023,6,Thursday,3256.17,62898.87,325617000.0,628988700000.0
2023-06-02,2023-06,2023,6,Friday,3262.64,57644.81,326264000.0,576448100000.0
2023-06-03,2023-06,2023,6,Saturday,3232.11,54799.2,323211000.0,547992000000.0
2023-06-04,2023-06,2023,6,Sunday,3119.87,45018.03,311987000.0,450180300000.0
2023-06-05,2023-06,2023,6,Monday,3211.95,59403.41,321195000.0,594034100000.0
2023-06-06,2023-06,2023,6,Tuesday,3157.27,54850.16,315727000.0,548501600000.00006
2023-06-07,2023-06,2023,6,Wednesday,3260.02,56073.86,326002000.0,560738600000.0
2023-06-08,2023-06,2023,6,Thursday,3178.07,52908.79,317807000.0,529087900000.0
2023-06-09,2023-06,2023,6,Friday,3193.67,52262.0,319367000.0,522620000000.0
2023-06-10,2023-06,2023,6,Saturday,3229.53,51283.62,322953000.0,512836200000.0
2023-06-11,2023-06,2023,6,Sunday,3116.14,39593.49,311614000.0,395934900000.0
2023-06-12,2023-06,2023,6,Monday,3146.43,53040.32,314643000.0,530403200000.0
2023-06-13,2023-06,2023,6,Tuesday,3124.12,50385.35,312412000.0,503853500000.0
2023-06-14,2023-06,2023,6,Wednesday,3140.38,50450.73,314038000.0,504507300000.00006
2023-06-15,2023-06,2023,6,Thursday,3108.01,49745.39,310801000.0,497453900000.0
2023-06-16,2023-06,2023,6,Friday,3119.26,46355.7,311926000.0,463557000000.0
2023-06-17,2023-06,2023,6,Saturday,3120.82,45835.99,312082000.0,458359900000.0
2023-06-18,2023-06,2023,6,Sunday,3013.49,35234.45,301349000.0,352344500000.0
2023-06-19,2023-06,2023,6,Monday,3099.47,49499.42,309947000.0,494994200000.0
2023-06-20,2023-06,2023,6,Tuesday,3074.0,48407.3,307400000.0,484073000000.0
2023-06-21,2023-06,2023,6,Wednesday,3071.31,47664.33,307131000.0,476643300000.0
2023-06-22,2023-06,2023,6,Thursday,3045.04,46704.89,304504000.0,467048900000.0
2023-06-23,2023-06,2023,6,Friday,3023.43,45579.36,302343000.0,455793600000.0
2023-06-24,2023-06,2023,6,Saturday,3006.31,42935.74,300631000.0,429357400000.0
2023-06-25,2023-06,2023,6,Sunday,2947.34,35147.31,294734000.0,351473100000.0
2023-06-26,2023-06,2023,6,Monday,3022.21,48619.69,302221000.0,486196900000.0
2023-06-27,2023-06,2023,6,Tuesday,2999.57,47516.37,299957000.0,475163700000.0
2023-06-28,2023-06,2023,6,Wednesday,3137.01,49897.31,313701000.0,498973100000.0
2023-06-29,2023-06,2023,6,Thursday,2805.97,37961.22,280597000.0,379612200000.0
2023-06-30,2023-06,2023,6,Friday,3129.03,57747.14,312903000.0,577471400000.0
2023-07-01,2023-07,2023,7,Saturday,3395.43,61917.81,339543000.0,619178100000.0
2023-07-02,2023-07,2023,7,Sunday,3292.24,47229.91,329224000.0,472299100000.00006
2023-07-03,2023-07,2023,7,Monday,3289.63,59189.38,328963000.0,591893800000.0
2023-07-04,2023-07,2023,7,Tuesday,3304.41,59449.73,330441000.0,594497300000.0
2023-07-05,2023-07,2023,7,Wednesday,3312.82,59459.28,331282000.0,594592800000.0
2023-07-06,2023-07,2023,7,Thursday,3256.93,56399.5,325693000.0,563995000000.0
2023-07-07,2023-07,2023,7,Friday,3298.22,55271.86,329822000.0,552718600000.0
2023-07-08,2023-07,2023,7,Saturday,3264.78,50571.15,326478000.0,505711500000.0
2023-07-09,2023-07,2023,7,Sunday,3195.43,41980.62,319543000.0,419806200000.0
2023-07-10,2023-07,2023,7,Monday,3317.95,60484.85,331795000.0,604848500000.0
2023-07-11,2023-07,2023,7,Tuesday,3266.74,53967.69,326674000.0,539676900000.0
2023-07-12,2023-07,2023,7,Wednesday,3314.67,53590.28,331467000.0,535902800000.0
2023-07-13,2023-07,2023,7,Thursday,3237.53,50613.67,323753000.0,506136700000.0
2023-07-14,2023-07,2023,7,Friday,3225.96,47947.78,322596000.0,479477800000.0
2023-07-15,2023-07,2023,7,Saturday,3175.55,47729.74,317555000.0,477297400000.0
2023-07-16,2023-07,2023,7,Sunday,3208.67,38071.82,320867000.0,380718200000.0
2023-07-17,2023-07,2023,7,Monday,3170.26,48124.93,317026000.0,481249300000.0
2023-07-18,2023-07,2023,7,Tuesday,3117.13,46846.49,311713000.0,468464900000.0
2023-07-19,2023-07,2023,7,Wednesday,3154.42,47849.7,315442000.0,478497000000.0
2023-07-20,2023-07,2023,7,Thursday,3153.75,47608.52,315375000.0,476085199999.99994
2023-07-21,2023-07,2023,7,Friday,3152.82,45577.5,315282000.0,455775000000.0
2023-07-22,2023-07,2023,7,Saturday,3136.92,42238.88,313692000.0,422388800000.0
2023-07-23,2023-07,2023,7,Sunday,3093.14,34416.57,309314000.0,344165700000.0
2023-07-24,2023-07,2023,7,Monday,3110.05,48206.15,311005000.0,482061500000.0
2023-07-25,2023-07,2023,7,Tuesday,3079.47,46984.69,307947000.0,469846900000.0
2023-07-26,2023-07,2023,7,Wednesday,3107.65,46067.19,310765000.0,460671900000.0
2023-07-27,2023-07,2023,7,Thursday,3140.61,45734.03,314061000.0,457340300000.0
2023-07-28,2023-07,2023,7,Friday,3152.33,46273.69,315233000.0,462736900000.0
2023-07-29,2023-07,2023,7,Saturday,3167.06,42690.11,316706000.0,426901100000.0
2023-07-30,2023-07,2023,7,Sunday,3172.1,36936.18,317210000.0,369361800000.0
2023-07-31,2023-07,2023,7,Monday,3377.89,64106.76,337789000.0,641067600000.0
2023-08-01,2023-08,2023,8,Tuesday,3552.48,66969.23,355248000.0,669692300000.0
2023-08-02,2023-08,2023,8,Wednesday,3456.88,62307.11,345688000.0,623071100000.0
2023-08-03,2023-08,2023,8,Thursday,3485.69,59287.21,348569000.0,592872100000.0
2023-08-04,2023-08,2023,8,Friday,3447.93,57716.61,344793000.0,577166100000.0
2023-08-05,2023-08,2023,8,Saturday,3562.42,57820.12,356242000.0,578201200000.0
2023-08-06,2023-08,2023,8,Sunday,2988.15,36438.5,298815000.0,364385000000.0
2023-08-07,2023-08,2023,8,Monday,3591.07,63298.71,359107000.0,632987100000.0
2023-08-08,2023-08,2023,8,Tuesday,3492.43,55950.61,349243000.0,559506100000.0
2023-08-09,2023-08,2023,8,Wednesday,3503.43,56345.84,350343000.0,563458400000.0
2023-08-10,2023-08,2023,8,Thursday,3547.91,57156.72,354791000.0,571567200000.0
2023-08-11,2023-08,2023,8,Friday,3533.91,53813.39,353391000.0,538133900000.0
2023-08-12,2023-08,2023,8,Saturday,3526.84,48703.92,352684000.0,487039200000.0
2023-08-13,2023-08,2023,8,Sunday,3427.23,38677.49,342723000.0,386774900000.0
2023-08-14,2023-08,2023,8,Monday,3533.66,54501.9,353366000.0,545019000000.0
2023-08-15,2023-08,2023,8,Tuesday,3284.6,39607.89,328460000.0,396078900000.0
2023-08-16,2023-08,2023,8,Wednesday,3401.64,50036.67,340164000.0,500366700000.0
2023-08-17,2023-08,2023,8,Thursday,3322.78,49839.67,332278000.0,498396700000.0
2023-08-18,2023-08,2023,8,Friday,3372.98,48000.66,337298000.0,480006600000.00006
2023-08-19,2023-08,2023,8,Saturday,3352.03,47379.98,335203000.0,473799800000.00006
2023-08-20,2023-08,2023,8,Sunday,3356.88,38720.84,335688000.0,387208399999.99994
2023-08-21,2023-08,2023,8,Monday,3347.38,50543.5,334738000.0,505435000000.0
2023-08-22,2023-08,2023,8,Tuesday,3272.87,47968.58,327287000.0,479685800000.0
2023-08-23,2023-08,2023,8,Wednesday,3314.39,47616.87,331439000.0,476168700000.0
2023-08-24,2023-08,2023,8,Thursday,3350.51,47858.74,335051000.0,478587400000.0
2023-08-25,2023-08,2023,8,Friday,3310.38,46491.48,331038000.0,464914800000.00006
2023-08-26,2023-08,2023,8,Saturday,3381.55,45179.66,338155000.0,451796600000.00006
2023-08-27,2023-08,2023,8,Sunday,3328.27,36874.21,332827000.0,368742100000.0
2023-08-28,2023-08,2023,8,Monday,3396.45,51900.82,339645000.0,519008200000.0
2023-08-29,2023-08,2023,8,Tuesday,3413.46,51131.17,341346000.0,511311700000.0
2023-08-30,2023-08,2023,8,Wednesday,3561.35,50318.3,356135000.0,503183000000.0
2023-08-31,2023-08,2023,8,Thursday,3442.61,58080.14,344261000.0,580801400000.0
2023-09-01,2023-09,2023,9,Friday,3655.33,66251.46,365533000.0,662514600000.0001
2023-09-02,2023-09,2023,9,Saturday,3674.04,61319.8,367404000.0,613198000000.0
2023-09-03,2023-09,2023,9,Sunday,3519.03,48259.6,351903000.0,482596000000.0
2023-09-04,2023-09,2023,9,Monday,3608.71,65160.82,360871000.0,651608200000.0
2023-09-05,2023-09,2023,9,Tuesday,3595.88,62292.52,359588000.0,622925200000.0
2023-09-06,2023-09,2023,9,Wednesday,3619.58,59538.75,361958000.0,595387500000.0
2023-09-07,2023-09,2023,9,Thursday,3539.64,56509.07,353964000.0,565090700000.0
2023-09-08,2023-09,2023,9,Friday,3505.83,55244.15,350583000.0,552441500000.0
2023-09-09,2023-09,2023,9,Saturday,3565.07,52442.49,356507000.0,524424900000.0
2023-09-10,2023-09,2023,9,Sunday,3551.89,43863.43,355189000.0,438634300000.0
2023-09-11,2023-09,2023,9,Monday,3571.22,58890.66,357122000.0,588906600000.0
2023-09-12,2023-09,2023,9,Tuesday,3567.62,57361.62,356762000.0,573616200000.0
2023-09-13,2023-09,2023,9,Wednesday,3551.08,55420.78,355108000.0,554207800000.0
2023-09-14,2023-09,2023,9,Thursday,3533.01,52948.4,353301000.0,529484000000.0
2023-09-15,2023-09,2023,9,Friday,3619.42,52463.74,361942000.0,524637400000.0
2023-09-16,2023-09,2023,9,Saturday,3593.71,51457.19,359371000.0,514571900000.0
2023-09-17,2023-09,2023,9,Sunday,3621.53,39851.59,362153000.0,398515899999.99994
2023-09-18,2023-09,2023,9,Monday,3442.5,46073.95,344250000.0,460739500000.0
2023-09-19,2023-09,2023,9,Tuesday,3404.95,46404.94,340495000.0,464049400000.0
2023-09-20,2023-09,2023,9,Wednesday,3475.7,51964.82,347570000.0,519648200000.0
2023-09-21,2023-09,2023,9,Thursday,3410.04,50639.38,341004000.0,506393800000.0
2023-09-22,2023-09,2023,9,Friday,3389.37,47198.39,338937000.0,471983900000.0
2023-09-23,2023-09,2023,9,Saturday,3337.7,44321.27,333770000.0,443212699999.99994
2023-09-24,2023-09,2023,9,Sunday,3362.79,36318.66,336279000.0,363186600000.00006
2023-09-25,2023-09,2023,9,Monday,3439.51,52459.32,343951000.0,524593200000.0
2023-09-26,2023-09,2023,9,Tuesday,3412.97,49983.7,341297000.0,499837000000.0
2023-09-27,2023-09,2023,9,Wednesday,3507.09,51103.2,350709000.0,511032000000.0
2023-09-28,2023-09,2023,9,Thursday,3330.36,46099.97,333036000.0,460999700000.0
2023-09-29,2023-09,2023,9,Friday,3464.94,54305.47,346494000.0,543054700000.0
2023-09-30,2023-09,2023,9,Saturday,3686.36,62984.04,368636000.0,629840400000.0
2023-10-01,2023-10,2023,10,Sunday,3713.88,55361.74,371388000.0,553617400000.0
2023-10-02,2023-10,2023,10,Monday,3639.63,55043.13,363963000.0,550431300000.0
2023-10-03,2023-10,2023,10,Tuesday,3766.67,66099.28,376667000.0,660992800000.0
2023-10-04,2023-10,2023,10,Wednesday,3792.63,67532.08,379263000.0,675320800000.0
2023-10-05,2023-10,2023,10,Thursday,3871.82,66768.83,387182000.0,667688300000.0
2023-10-06,2023-10,2023,10,Friday,3784.17,60745.31,378417000.0,607453100000.0
2023-10-07,2023-10,2023,10,Saturday,3910.27,65036.72,391027000.0,650367200000.0
2023-10-08,2023-10,2023,10,Sunday,3850.15,51259.08,385015000.0,512590800000.0
2023-10-09,2023-10,2023,10,Monday,3823.2,67283.18,382320000.0,672831799999.9999
2023-10-10,2023-10,2023,10,Tuesday,3904.74,64797.72,390474000.0,647977200000.0
2023-10-11,2023-10,2023,10,Wednesday,3864.04,61280.39,386404000.0,612803900000.0
2023-10-12,2023-10,2023,10,Thursday,3815.6,58987.48,381560000.0,589874800000.0
2023-10-13,2023-10,2023,10,Friday,3845.97,56244.79,384597000.0,562447900000.0
2023-10-14,2023-10,2023,10,Saturday,3320.07,41345.44,332007000.0,413454400000.0
2023-10-15,2023-10,2023,10,Sunday,3590.01,44351.21,359001000.0,443512100000.0
2023-10-16,2023-10,2023,10,Monday,3537.26,55618.56,353726000.0,556185600000.0
2023-10-17,2023-10,2023,10,Tuesday,3678.74,56858.26,367874000.0,568582600000.0
2023-10-18,2023-10,2023,10,Wednesday,3720.74,55860.46,372074000.0,558604600000.0
2023-10-19,2023-10,2023,10,Thursday,3709.93,54470.36,370993000.0,544703600000.0
2023-10-20,2023-10,2023,10,Friday,3692.63,54710.75,369263000.0,547107500000.0
2023-10-21,2023-10,2023,10,Saturday,3777.73,54291.64,377773000.0,542916400000.0
2023-10-22,2023-10,2023,10,Sunday,3592.45,41526.45,359245000.0,415264500000.0
